feature_name,true_mean,false_mean,delta,abs_delta,true_std,false_std,single_feature_auroc
L14_H00_last_to_tail_mass,0.00164376139715297,-0.0016005045182805222,0.003244265915433492,0.003244265915433492,0.025145723982577545,0.00804304541807682,0.5053676209103841
L16_H07_last_to_tail_mass_norm,0.0016381227991390378,-0.001595014304424866,0.0032331371035639036,0.0032331371035639036,0.04619453636812955,0.042213085934331436,0.5136579836415364
L20_H01_tail_to_relation_mass,0.0016366496276827847,-0.001593579900638488,0.0032302295283212724,0.0032302295283212724,0.04506518956720212,0.03960555753667267,0.5189478129445234
L14_H06_last_to_tail_mass,-0.0016334701760245469,0.001590484118760725,-0.003223954294785272,0.003223954294785272,0.05829400286454465,0.05650331026039835,0.4624599928876245
L13_H10_last_to_tail_mass_norm,0.0016314072941761976,-0.00158847552327682,0.003219882817453018,0.003219882817453018,0.01846325005394528,0.013184411472222282,0.540862820056899
L20_H07_last_to_tail_mass_norm,-0.0016309048608623513,0.0015879863118922954,-0.0032188911727546467,0.0032188911727546467,0.019303529214311166,0.02175756060885925,0.4582814722617354
L17_H07_last_to_subject_mass_norm,-0.0016224457628641615,0.0015797498217364357,-0.0032021955846005972,0.0032021955846005972,0.1508263001137943,0.1352457447264926,0.4728396159317212
L15_H00_attention_sink_mass,0.0016165164511955834,-0.0015739765445851057,0.0031904929957806893,0.0031904929957806893,0.1276937681789347,0.11604990386619224,0.5029338549075391
L13_H05_last_to_anchor_mass,-0.0016097627360090517,0.0015674005587458485,-0.0031771632947549004,0.0031771632947549004,0.06723960459756172,0.0649854601816058,0.4710059566145093
L13_H05_last_to_non_anchor_mass,0.0016097627360091495,-0.0015674005587457507,0.0031771632947549004,0.0031771632947549004,0.06723960459756172,0.0649854601816058,0.5289940433854907
L13_H01_tail_to_relation_mass,-0.001606190605720407,0.0015639224318856658,-0.0031701130376060728,0.0031701130376060728,0.0837576764179245,0.08101128218781868,0.4967883179231863
L20_H10_last_to_subject_mass_norm,-0.0016002963777380344,0.0015581833151659626,-0.003158479692903997,0.003158479692903997,0.08210020385074634,0.06907203649256174,0.4713949146514936
L19_H07_last_to_anchor_mass,-0.0015931339222196538,0.0015512093453190206,-0.0031443432675386743,0.0031443432675386743,0.04860522024687552,0.042627418899486715,0.46814989331436696
L19_H07_last_to_non_anchor_mass,0.0015931339222195952,-0.0015512093453190787,0.003144343267538674,0.003144343267538674,0.04860522024687552,0.042627418899486715,0.531850106685633
L20_H10_last_to_tail_mass,-0.0015873644954803529,0.001545591745599193,-0.003132956241079546,0.003132956241079546,0.21014359672578573,0.1962941317997897,0.493421052631579
L17_H10_attention_sink_mass,0.0015819984526630002,-0.001540366914435273,0.003122365367098273,0.003122365367098273,0.04245128937985527,0.050927397054295,0.5055565433854907
L20_H10_last_to_tail_mass_norm,0.001578759790611106,-0.001537213480331861,0.003115973270942967,0.003115973270942967,0.04916940311190469,0.04271357425016562,0.5110241820768137
L19_H09_last_to_non_anchor_mass,-0.001575653367385699,0.0015341888050860604,-0.0031098421724717593,0.0031098421724717593,0.08111419233004435,0.09414590571812202,0.5202813833570412
L19_H09_last_to_anchor_mass,0.001575653367385701,-0.0015341888050860505,0.0031098421724717515,0.0031098421724717515,0.08111419233004435,0.09414590571812202,0.4797186166429588
L14_H01_attention_entropy_last,0.0015735838173628733,-0.0015321737169059556,0.0031057575342688286,0.0031057575342688286,0.11804269072600095,0.10330466627939058,0.4855307610241821
L17_H04_last_to_subject_mass,0.0015732076990569248,-0.0015318074964500695,0.0031050151955069943,0.0031050151955069943,0.0948896646953705,0.09947673598565814,0.5043341038406828
L20_H06_last_to_non_anchor_mass,0.0015730367661400796,-0.001531641061767973,0.0031046778279080526,0.0031046778279080526,0.06301907911656926,0.06134590441816985,0.528860686344239
L20_H06_last_to_anchor_mass,-0.0015730367661399146,0.0015316410617681377,-0.003104677827908052,0.003104677827908052,0.06301907911656926,0.06134590441816985,0.471139313655761
L19_H06_attention_sink_mass,0.0015725585106217846,-0.0015311753919212588,0.0031037339025430434,0.0031037339025430434,0.08113868966230608,0.08243694422403838,0.5057788051209104
L18_H10_last_to_tail_mass,0.0015614573383054009,-0.0015203663557184163,0.003081823694023817,0.003081823694023817,0.054976668357513664,0.04364960364510743,0.47949635490753917
L19_H04_last_to_subject_mass_norm,-0.0015339303251277268,0.0014935637376242757,-0.0030274940627520027,0.0030274940627520027,0.09356422363248866,0.07124484803184246,0.45974839971550496
L18_H09_tail_to_relation_mass,-0.0015331201799001987,0.0014927749120080755,-0.003025895091908274,0.003025895091908274,0.025113597854458783,0.02627076242843352,0.4661384246088194
L20_H04_max_attention_last,-0.00152908470461812,0.0014888456334440471,-0.003017930338062167,0.003017930338062167,0.04794747204093554,0.04731919198029657,0.47561788762446655
L14_H07_last_to_tail_mass_norm,-0.0015260022955611043,0.0014858443404147494,-0.003011846635975854,0.003011846635975854,0.020366636460580727,0.019364008377220594,0.44080058677098155
L18_H03_last_to_tail_mass_norm,0.0015240806766260127,-0.0014839732903990147,0.0030080539670250274,0.0030080539670250274,0.05607780746334937,0.052343029188287614,0.53725106685633
L13_H02_top3_attention_mass_last,-0.0015099584521606321,0.0014702227034196693,-0.0029801811555803014,0.0029801811555803014,0.08196202059769267,0.08679915316874144,0.4901315789473684
L17_H01_last_to_tail_mass,-0.0015016031837430254,0.0014620873104866032,-0.0029636904942296283,0.0029636904942296283,0.03980554925055919,0.044021618524843056,0.4860419630156473
L20_H01_last_to_non_anchor_mass,0.0015012075596027657,-0.0014617020975079664,0.002962909657110732,0.002962909657110732,0.10306975347257737,0.11229861661447453,0.5293607752489331
L20_H01_last_to_anchor_mass,-0.0015012075596026449,0.0014617020975080854,-0.00296290965711073,0.00296290965711073,0.10306975347257737,0.11229861661447453,0.4706392247510668
L15_H00_last_to_tail_mass_norm,0.001498746512419618,-0.0014593058147243491,0.0029580523271439674,0.0029580523271439674,0.04124804045016763,0.041792242619478906,0.5286273115220483
L19_H09_max_attention_last,-0.0014987093873018817,0.0014592696665834722,-0.002957979053885354,0.002957979053885354,0.1248899677424644,0.11788366854291588,0.49207636913229014
L18_H00_last_to_subject_mass_norm,-0.0014701937996272304,0.0014315044891107874,-0.0029016982887380177,0.0029016982887380177,0.08543062759394472,0.07289467823026322,0.4704169630156472
L15_H04_last_to_tail_mass,-0.0014673905310517855,0.0014287749907610056,-0.002896165521812791,0.002896165521812791,0.08677749369810264,0.08938035435615671,0.4878311699857753
L17_H04_max_attention_last,-0.0014588992801069789,0.0014205071937882668,-0.0028794064738952457,0.0028794064738952457,0.10602043694649296,0.1075416542203484,0.4907761379800854
L16_H11_tail_to_relation_mass,-0.0014438446267363543,0.0014058487155064814,-0.002849693342242836,0.002849693342242836,0.05078059840579768,0.04984600995020276,0.48326369132290187
L14_H03_last_to_tail_mass,-0.0014324816934819526,0.0013947848068113645,-0.0028272665002933173,0.0028272665002933173,0.04044981229525421,0.038731454472101225,0.4630712126600285
L14_H01_attention_sink_mass,-0.001429444566081029,0.0013918276038158341,-0.002821272169896863,0.002821272169896863,0.027059014659471498,0.01995889464596514,0.511424253200569
L16_H10_tail_to_relation_mass,-0.0014275289931434385,0.001389962440692303,-0.0028174914338357417,0.0028174914338357417,0.041973313156382246,0.04472303936693198,0.49055387624466573
L16_H04_last_to_relation_mass,0.0014274006654576277,-0.0013898374900508466,0.0028172381555084743,0.0028172381555084743,0.06860876327126691,0.06834180726334803,0.5177142603129445
L18_H09_last_to_subject_mass,0.0014239163160204736,-0.0013864448340198763,0.00281036115004035,0.00281036115004035,0.13942359559136397,0.12264319222868547,0.5492198613086771
L14_H06_attention_sink_mass,0.0014235152606153546,-0.0013860543327044803,0.0028095695933198347,0.0028095695933198347,0.06456358779104,0.06278261001596847,0.5129800853485065
L16_H04_last_to_relation_mass_norm,0.0014226793743271956,-0.001385240443423831,0.0028079198177510265,0.0028079198177510265,0.06861965040362927,0.06834198944532961,0.5176920341394026
L19_H10_attention_sink_mass,-0.001421919723957834,0.001384500783853726,-0.0028064205078115597,0.0028064205078115597,0.1736035896149502,0.16773282686504193,0.49923319701280233
L17_H04_attention_sink_mass,0.0014193077406990677,-0.0013819575369963884,0.002801265277695456,0.002801265277695456,0.08202025709101152,0.08801725081772924,0.501844772403983
L19_H02_last_to_tail_mass_norm,0.0014120387650501088,-0.0013748798501803472,0.002786918615230456,0.002786918615230456,0.04735984515744343,0.045100104848852095,0.5343950035561879
L14_H11_attention_sink_mass,-0.0014097266468437258,0.0013726285771898607,-0.002782355224033586,0.002782355224033586,0.019619304673411983,0.01500921696815978,0.46730529871977244
L13_H10_tail_to_relation_mass,0.00140131154511323,-0.0013644349255049354,0.0027657464706181654,0.0027657464706181654,0.06094659320849885,0.05729360343194189,0.5210592994310099
L16_H00_last_to_relation_mass,0.0013986584505684481,-0.0013618516492376956,0.0027605100998061437,0.0027605100998061437,0.02725157790650106,0.02317213985896376,0.5088571301564723
L14_H03_last_to_relation_mass,0.0013971942497659417,-0.0013604259800352547,0.0027576202298011964,0.0027576202298011964,0.02401929432040685,0.009566913304921792,0.5130801031294452
L14_H03_last_to_relation_mass_norm,0.0013942063922574184,-0.0013575167503559037,0.0027517231426133224,0.0027517231426133224,0.024021142572683857,0.0095666902151843,0.5123910917496444
L16_H00_last_to_relation_mass_norm,0.0013895538231913401,-0.0013529866173178822,0.0027425404405092223,0.0027425404405092223,0.02725732225366029,0.023172410332536336,0.5084792852062588
L17_H07_top3_attention_mass_last,0.0013632702428058162,-0.001327394710100462,0.002690664952906278,0.002690664952906278,0.08386732094347407,0.08216229962088191,0.5098239687055477
L16_H11_last_to_non_anchor_mass,0.0013579099581566211,-0.0013221754855735335,0.0026800854437301546,0.0026800854437301546,0.10619389072406495,0.11801634630933795,0.5299053165007113
L16_H11_last_to_anchor_mass,-0.0013579099581565235,0.001322175485573629,-0.0026800854437301525,0.0026800854437301525,0.10619389072406493,0.11801634630933794,0.47009468349928873
L19_H06_tail_to_relation_mass,-0.0013484895275329757,0.0013130029610189612,-0.002661492488551937,0.002661492488551937,0.051292216733042656,0.054370925252737144,0.47994087837837834
L16_H00_tail_to_relation_mass,-0.0013469739754177479,0.0013115272918541576,-0.0026585012672719057,0.0026585012672719057,0.06491046850797111,0.06571171305273112,0.4894981330014225
L19_H11_tail_to_relation_mass,0.0013419015529794074,-0.0013065883542167965,0.002648489907196204,0.002648489907196204,0.07108143212473803,0.06230523873295382,0.49714393669985774
L17_H00_tail_to_relation_mass,0.0013407033469876907,-0.0013054216799616859,0.002646125026949377,0.002646125026949377,0.04314071602455714,0.04604906968838775,0.5250600106685632
L16_H10_last_to_relation_mass,0.0013315719618437625,-0.0012965305944268191,0.002628102556270582,0.002628102556270582,0.03966448150822789,0.0346177988710306,0.509012713371266
L14_H09_attention_sink_mass,-0.0013240793766333178,0.0012892351825112898,-0.0026133145591446076,0.0026133145591446076,0.029821971903100507,0.02827940140686879,0.4837193278805121
L16_H10_last_to_relation_mass_norm,0.0013227872250056198,-0.001287977034873883,0.0026107642598795027,0.0026107642598795027,0.039679674323183006,0.03461784888942027,0.509001600284495
L17_H02_top3_attention_mass_last,0.0013223709968617431,-0.0012875717601021411,0.0026099427569638844,0.0026099427569638844,0.11572899813022595,0.1176870404138666,0.5055120910384069
L17_H11_top3_attention_mass_last,0.0013215128089484483,-0.0012867361560813342,0.0026082489650297823,0.0026082489650297823,0.025617940667149827,0.035171094679264464,0.5112464438122333
L15_H07_last_to_tail_mass_norm,0.0013199630019360676,-0.001285227133464067,0.0026051901354001345,0.0026051901354001345,0.01841462555104432,0.014486237224187725,0.5225595661450925
L17_H00_last_to_subject_mass,-0.0013148100283469182,0.0012802097644430885,-0.002595019792790007,0.002595019792790007,0.17100047788350956,0.14108938075598726,0.5136802098150782
L20_H10_tail_to_relation_mass,-0.0012979258056835313,0.0012637698634286796,-0.002561695669112211,0.002561695669112211,0.03849681713168665,0.04094895013061724,0.4881645625889047
L16_H04_max_attention_last,-0.0012967199309778434,0.0012625957222679024,-0.002559315653245746,0.002559315653245746,0.07586071168921613,0.0771311740794268,0.48950924608819346
L15_H01_attention_sink_mass,-0.00128372720866865,0.0012499449137036516,-0.0025336721223723014,0.0025336721223723014,0.06953020657166388,0.07332755405411205,0.48165229374110957
L20_H10_last_to_anchor_mass,-0.0012822648329612015,0.0012485210215674614,-0.002530785854528663,0.002530785854528663,0.12744790804370487,0.13970581711940588,0.4765625
L20_H10_last_to_non_anchor_mass,0.0012822648329611445,-0.0012485210215675156,0.0025307858545286603,0.0025307858545286603,0.12744790804370487,0.13970581711940588,0.5234375
L18_H06_last_to_tail_mass_norm,0.0012695253057222432,-0.0012361167450453353,0.0025056420507675783,0.0025056420507675783,0.04366046429065842,0.0407680939963451,0.5182588015647226
L14_H01_max_attention_last,-0.0012643138486577593,0.0012310424315877836,-0.0024953562802455427,0.0024953562802455427,0.036241586095821114,0.02553197821835955,0.5130578769559032
L13_H00_last_to_tail_mass,-0.0012459888974622401,0.0012131997159500767,-0.0024591886134123168,0.0024591886134123168,0.08081581658974497,0.07897678602223325,0.488586859886202
L17_H09_max_attention_last,-0.0012419801072969712,0.0012092964202627843,-0.0024512765275597555,0.0024512765275597555,0.04006869328446612,0.03243855344938388,0.49629934210526316
L15_H02_last_to_tail_mass_norm,-0.0012315341817204675,0.0011991253874646646,-0.002430659569185132,0.002430659569185132,0.012061079561183309,0.013995755874363481,0.4526471372688478
L14_H01_last_to_subject_mass,-0.0012180914804623816,0.0011860364415026217,-0.0024041279219650033,0.0024041279219650033,0.027213284310740063,0.020324019503592944,0.5204591927453769
L15_H11_top3_attention_mass_last,0.0012179882551253444,-0.0011859359326221288,0.002403924187747473,0.002403924187747473,0.06302857802128084,0.07559258091326995,0.4871199324324324
L17_H01_last_to_anchor_mass,-0.0012098977394289618,0.0011780583252336497,-0.0023879560646626113,0.0023879560646626113,0.021897650007627337,0.020217958559177414,0.46327124822190613
L17_H01_last_to_non_anchor_mass,0.00120989773942905,-0.0011780583252335543,0.0023879560646626044,0.0023879560646626044,0.02189765000762734,0.020217958559177414,0.5367287517780939
L13_H08_top3_attention_mass_last,0.0012079081036457321,-0.0011761210482865827,0.002384029151932315,0.002384029151932315,0.08005844749878255,0.07612180366193778,0.5120576991465149
L18_H04_last_to_relation_mass,0.0012044020317416616,-0.0011727072414326688,0.0023771092731743305,0.0023771092731743305,0.030137750377595734,0.024649077540986768,0.5066678520625889
L18_H04_last_to_relation_mass_norm,0.0012042777277265753,-0.0011725862085758734,0.0023768639363024487,0.0023768639363024487,0.030137940928910947,0.024649080180145853,0.5066456258890469
L18_H06_last_to_tail_mass,0.0012016419878709797,-0.0011700198302954181,0.002371661818166398,0.002371661818166398,0.17838097609901,0.1777926890212773,0.4986886557610242
L13_H03_last_to_anchor_mass,-0.001195787715017829,0.0011643196172541033,-0.0023601073322719324,0.0023601073322719324,0.04286666489281518,0.041567185778778215,0.4710392958748222
L13_H03_last_to_non_anchor_mass,0.001195787715017774,-0.0011643196172541582,0.0023601073322719324,0.0023601073322719324,0.04286666489281518,0.04156718577877821,0.5289607041251778
L14_H09_last_to_subject_mass,-0.0011922809114392676,0.001160905097980138,-0.0023531860094194055,0.0023531860094194055,0.030217763536340495,0.027977746959413463,0.47871843883357046
L20_H09_last_to_tail_mass,0.0011900236629989638,-0.0011587072508148003,0.002348730913813764,0.002348730913813764,0.1535050855912291,0.14206938524568813,0.4993221017069701
L20_H07_last_to_anchor_mass,0.0011622852118925915,-0.0011316987589476686,0.00229398397084026,0.00229398397084026,0.06540642942139335,0.07105205706344736,0.48703102773826457
L20_H07_last_to_non_anchor_mass,-0.001162285211892406,0.0011316987589478516,-0.0022939839708402575,0.0022939839708402575,0.06540642942139335,0.07105205706344736,0.5129689722617354
L16_H03_tail_to_relation_mass,-0.0011616131585974964,0.001131044391265968,-0.0022926575498634647,0.0022926575498634647,0.040834707087390364,0.03711223500049271,0.464571479374111
L20_H02_last_to_subject_mass_norm,-0.0011590504000180387,0.0011285490737019746,-0.0022875994737200133,0.0022875994737200133,0.13630469343998933,0.11801024777898358,0.4691945234708393
L15_H05_last_to_anchor_mass,-0.0011582283234488847,0.00112774863072684,-0.002285976954175725,0.002285976954175725,0.054506406466160014,0.05840113646840985,0.4688055654338549
L15_H05_last_to_non_anchor_mass,0.0011582283234490276,-0.0011277486307266938,0.0022859769541757214,0.0022859769541757214,0.054506406466160014,0.05840113646840985,0.5311944345661451
L16_H07_tail_to_relation_mass,-0.0011537187270998506,0.0011233577079656294,-0.00227707643506548,0.00227707643506548,0.026124089203042985,0.027874328309529336,0.4846528271692745
L13_H04_last_to_tail_mass_norm,0.001150897441052724,-0.001120610666288183,0.002271508107340907,0.002271508107340907,0.03314088779215819,0.029427751105090855,0.509690611664296
L19_H00_top3_attention_mass_last,-0.0011485316604919209,0.0011183071431104617,-0.0022668388036023827,0.0022668388036023827,0.036067481195485876,0.033780777758125866,0.48296363798008535
L14_H01_last_to_tail_mass,0.0011473800777011605,-0.0011171858651300764,0.002264565942831237,0.002264565942831237,0.027234855701644828,0.019414820314458986,0.4732841394025604
L16_H01_attention_entropy_last,-0.0011453904756247991,0.0011152486210030917,-0.0022606390966278906,0.0022606390966278906,0.012528477435805907,0.030948220736095235,0.5097684032716927
L16_H07_max_attention_last,-0.0011438009070322927,0.0011137008831630117,-0.0022575017901953045,0.0022575017901953045,0.20618352520398323,0.2009076104015897,0.4919985775248933
L16_H10_last_to_tail_mass_norm,0.0011427484842613602,-0.0011126761557281994,0.0022554246399895594,0.0022554246399895594,0.03860893718806854,0.04149481845621316,0.5270270270270271
L13_H09_last_to_tail_mass_norm,-0.0011340029859748682,0.0011041608021334329,-0.0022381637881083013,0.0022381637881083013,0.013647765622813956,0.016655062804213576,0.4540584992887624
L19_H03_last_to_relation_mass_norm,-0.00113169605655924,0.001101914581386635,-0.0022336106379458754,0.0022336106379458754,0.03013256616848762,0.031526478353581466,0.4823746443812233
L19_H03_last_to_relation_mass,-0.0011281218604960366,0.0010984344431145714,-0.002226556303610608,0.002226556303610608,0.030125916915197764,0.0315263002518663,0.48240798364153625
L14_H10_last_to_tail_mass_norm,0.0011265758334699327,-0.001096929101010199,0.0022235049344801316,0.0022235049344801316,0.017200984250260617,0.014589091116995015,0.5255600995732574
L18_H09_last_to_tail_mass,-0.0011189255192343157,0.001089480110833442,-0.0022084056300677576,0.0022084056300677576,0.07803529635176784,0.06947315611946775,0.4540807254623044
L13_H03_last_to_tail_mass,-0.0011138240236543005,0.0010845128651370416,-0.002198336888791342,0.002198336888791342,0.0425559111559623,0.04362166548683502,0.48711993243243246
L15_H04_last_to_non_anchor_mass,0.0010935666410419563,-0.0010647885715408787,0.002158355212582835,0.002158355212582835,0.05453277531205288,0.060546055784930546,0.5323835348506402
L15_H04_last_to_anchor_mass,-0.0010935666410420118,0.0010647885715408183,-0.00215835521258283,0.00215835521258283,0.05453277531205288,0.06054605578493055,0.46761646514935984
L20_H06_last_to_tail_mass_norm,0.0010927088370597227,-0.0010639533413476078,0.0021566621784073307,0.0021566621784073307,0.0414261972663088,0.037369718852054236,0.5172919630156472
L16_H08_last_to_relation_mass_norm,-0.0010863293429131933,0.0010577417286259975,-0.002144071071539191,0.002144071071539191,0.09708237926621721,0.09652014213402836,0.4954769736842105
L16_H08_last_to_relation_mass,-0.0010842902187379341,0.0010557562656132527,-0.002140046484351187,0.002140046484351187,0.09707770311502172,0.09652007004807359,0.49551031294452347
L18_H09_max_attention_last,0.001084023626705891,-0.0010554966891608757,0.0021395203158667666,0.0021395203158667666,0.12969756948443625,0.1069005161064873,0.5445745910384068
L17_H00_last_to_tail_mass_norm,0.001081949884654941,-0.00105347751926928,0.002135427403924221,0.002135427403924221,0.037239942401358105,0.03324172254949681,0.5055232041251778
L13_H02_last_to_tail_mass_norm,0.0010812823983741924,-0.0010528275984169797,0.002134109996791172,0.002134109996791172,0.030087479512007013,0.029802385419398975,0.5186810988620199
L18_H04_last_to_tail_mass_norm,0.0010659381773804708,-0.0010378871727125686,0.0021038253500930393,0.0021038253500930393,0.022994602003253834,0.02033602776195581,0.5279383001422475
L15_H10_last_to_relation_mass,0.0010634749280285709,-0.0010354887457120331,0.002098963673740604,0.002098963673740604,0.02396455632069335,0.02393180687147123,0.5282383534850641
L15_H10_last_to_relation_mass_norm,0.0010604141763289718,-0.0010325085401097956,0.0020929227164387674,0.0020929227164387674,0.023969662888572316,0.023931861692037898,0.5282383534850641
L19_H08_last_to_anchor_mass,-0.0010447380390133593,0.0010172449327233652,-0.0020619829717367245,0.0020619829717367245,0.06407300820403035,0.06799698455771258,0.4793852240398293
L19_H08_last_to_non_anchor_mass,0.0010447380390132877,-0.0010172449327234363,0.002061982971736724,0.002061982971736724,0.06407300820403035,0.06799698455771258,0.5206147759601707
L20_H04_last_to_tail_mass,0.0010338739625112227,-0.0010066667529714576,0.0020405407154826805,0.0020405407154826805,0.028967314295955348,0.028129934492004655,0.5201480263157895
L14_H09_last_to_anchor_mass,-0.0010337590202538535,0.0010065548355105488,-0.0020403138557644022,0.0020403138557644022,0.020276219437899534,0.011831552466528197,0.46512713371266
L14_H09_last_to_non_anchor_mass,0.0010337590202539582,-0.0010065548355104403,0.0020403138557643988,0.0020403138557643988,0.02027621943789953,0.011831552466528198,0.53487286628734
L15_H02_last_to_relation_mass_norm,-0.001033607778858758,0.0010064075741519497,-0.0020400153530107075,0.0020400153530107075,0.01352442185869965,0.013434044777718163,0.44943545519203415
L15_H02_last_to_relation_mass,-0.0010303448858371438,0.0010032305467361693,-0.0020335754325733132,0.0020335754325733132,0.01352071871026084,0.013434221818821911,0.44956881223328593
L19_H02_tail_to_relation_mass,0.001026498809592389,-0.0009994856830241583,0.002025984492616547,0.002025984492616547,0.06108272855819518,0.058179737645061055,0.5051120199146515
L16_H05_last_to_tail_mass_norm,-0.0010200594909985394,0.000993215820182781,-0.0020132753111813204,0.0020132753111813204,0.035632287569754055,0.03677896070439137,0.4884646159317212
L14_H03_attention_sink_mass,0.0010198027486627427,-0.0009929658342241589,0.002012768582886902,0.002012768582886902,0.039149415000303237,0.03704872801777507,0.5268825568990042
L19_H01_last_to_subject_mass_norm,-0.001017474520061656,0.000990698874796929,-0.0020081733948585853,0.0020081733948585853,0.13395547989054765,0.12581786849538937,0.4750622332859175
L20_H05_last_to_non_anchor_mass,-0.0009984939612473517,0.0009722178043724115,-0.0019707117656197633,0.0019707117656197633,0.03186766101048396,0.03807659831789137,0.521659406116643
L20_H05_last_to_anchor_mass,0.000998493961247172,-0.0009722178043725887,0.0019707117656197607,0.0019707117656197607,0.031867661010483966,0.03807659831789137,0.4783405938833571
L13_H08_last_to_tail_mass_norm,-0.0009976399997323466,0.0009713863155288684,-0.001969026315261215,0.001969026315261215,0.03324485329051822,0.03557506710254742,0.4843194345661451
L13_H00_max_attention_last,-0.0009814180248286556,0.0009555912347015464,-0.001937009259530202,0.001937009259530202,0.10153747104813733,0.09786320610103601,0.4959770625889047
L19_H08_tail_to_relation_mass,-0.0009769934715553746,0.0009512831170407717,-0.0019282765885961463,0.0019282765885961463,0.027916972217322332,0.028240941821792338,0.4824302098150782
L16_H03_last_to_relation_mass_norm,-0.0009624206993601219,0.0009370938388506475,-0.0018995145382107695,0.0018995145382107695,0.04860917068045966,0.040853638233413724,0.46691634068278803
L18_H03_last_to_relation_mass_norm,-0.0009623492553434981,0.0009370242749397297,-0.0018993735302832277,0.0018993735302832277,0.025995587641433664,0.02773470648429734,0.48054098506401133
L18_H03_last_to_relation_mass,-0.0009620846882531477,0.0009367666701412258,-0.0018988513583943737,0.0018988513583943737,0.025995046428162145,0.027734705469575037,0.48054098506401133
L15_H08_last_to_tail_mass_norm,-0.0009570739256089891,0.000931887769671903,-0.001888961695280892,0.001888961695280892,0.012009028992936273,0.013925496973017525,0.46813878022759603
L17_H09_last_to_subject_mass,-0.0009548382255836871,0.000929710903857656,-0.0018845491294413432,0.0018845491294413432,0.03212640793554386,0.026178548619800266,0.5100017780938834
L14_H02_tail_to_relation_mass,-0.0009544851525649455,0.0009293671222342888,-0.0018838522747992342,0.0018838522747992342,0.02165640180708258,0.020147190561826345,0.47257290184921763
L17_H09_last_to_tail_mass,0.000953606469045472,-0.000928511561965339,0.001882118031010811,0.001882118031010811,0.030851070478184247,0.02416812505051639,0.49050942389758173
L18_H08_last_to_tail_mass,-0.000946337742904547,0.0009214341180911453,-0.0018677718609956923,0.0018677718609956923,0.14795304305936968,0.14866091809698362,0.4959103840682788
L19_H11_attention_entropy_last,0.0009457232084235746,-0.0009208357555711597,0.0018665589639947342,0.0018665589639947342,0.28733241614930793,0.29412103243948384,0.5043785561877667
L17_H08_max_attention_last,-0.0009399086080770603,0.0009151741710224662,-0.0018550827790995265,0.0018550827790995265,0.12581870707943968,0.12230370836145277,0.49142069701280233
L19_H09_last_to_relation_mass,0.0009363500587829783,-0.0009117092677623694,0.0018480593265453476,0.0018480593265453476,0.03867732693627297,0.04095153904723623,0.524615487197724
L16_H03_last_to_relation_mass,-0.0009330765164184639,0.0009085218712495694,-0.0018415983876680334,0.0018415983876680334,0.04858309184897142,0.04085339553857162,0.46720528093883357
L19_H09_last_to_relation_mass_norm,0.0009291503775660186,-0.0009046990518405896,0.0018338494294066082,0.0018338494294066082,0.038693181579820574,0.040951720348013795,0.5244376778093883
L16_H11_top3_attention_mass_last,-0.0009167540450261084,0.0008926289385780758,-0.0018093829836041842,0.0018093829836041842,0.10489058953443951,0.09534984127424227,0.4962882290184922
L18_H07_top3_attention_mass_last,0.0009118144239877214,-0.0008878193075668973,0.0017996337315546187,0.0017996337315546187,0.06347780548816966,0.05943681725789853,0.5196590504978663
L15_H01_max_attention_last,0.0009089832221284131,-0.0008850626110198079,0.0017940458331482212,0.0017940458331482212,0.0506224678876667,0.052601000513812,0.5172697368421053
L15_H04_last_to_relation_mass,0.0009073256360071595,-0.0008834486455859197,0.0017907742815930793,0.0017907742815930793,0.018362058016411605,0.016209330891832224,0.5279049608819346
L19_H11_last_to_relation_mass,0.0009046619504398765,-0.0008808550570072503,0.0017855170074471268,0.0017855170074471268,0.023451463662300994,0.021047962708936514,0.51449146514936
L18_H00_attention_sink_mass,0.0009016507365321221,-0.0008779230855706633,0.0017795738221027854,0.0017795738221027854,0.1141286394528615,0.10873497501468124,0.5011001955903271
L18_H02_tail_to_relation_mass,0.0009014449558799942,-0.0008777227201989276,0.001779167676078922,0.001779167676078922,0.06315786327269031,0.05956471039837395,0.5090793918918919
L19_H11_last_to_relation_mass_norm,0.0008996747108545802,-0.0008759990605689341,0.0017756737714235142,0.0017756737714235142,0.023460277772183673,0.021048011764995357,0.5144803520625889
L16_H02_last_to_non_anchor_mass,0.0008990370679020733,-0.0008753781976941346,0.001774415265596208,0.001774415265596208,0.10134843622888012,0.11148074511682014,0.5296497155049786
L16_H02_last_to_anchor_mass,-0.000899037067902239,0.0008753781976939607,-0.0017744152655961997,0.0017744152655961997,0.10134843622888012,0.11148074511682014,0.47035028449502136
L20_H02_last_to_non_anchor_mass,0.0008953097854400134,-0.0008717490016126539,0.0017670587870526674,0.0017670587870526674,0.09880758982646183,0.103495027252984,0.5263157894736843
L20_H02_last_to_anchor_mass,-0.0008953097854399896,0.0008717490016126704,-0.00176705878705266,0.00176705878705266,0.09880758982646183,0.103495027252984,0.4736842105263158
L15_H04_last_to_relation_mass_norm,0.0008948151098223798,-0.000871267343774429,0.0017660824535968088,0.0017660824535968088,0.01837525417635925,0.016209873245805514,0.5275048897581792
L15_H01_top3_attention_mass_last,0.0008926602495992521,-0.0008691691903991603,0.0017618294399984124,0.0017618294399984124,0.02786843083738615,0.02611133271261409,0.5280938833570412
